StateX StateY NodeDes BatteryLife 
0.83 -0.38 4.00 83.30
0.84 -0.45 4.00 83.20
0.86 -0.52 4.00 83.10
0.88 -0.58 4.00 83.00
0.90 -0.65 4.00 82.90
0.91 -0.72 4.00 82.80
0.93 -0.79 4.00 82.70
0.95 -0.85 4.00 82.60
0.96 -0.92 4.00 82.50
0.97 -0.98 4.00 82.40
0.97 -1.03 4.00 82.30
0.96 -1.08 4.00 82.20
0.96 -1.11 4.00 82.10
0.95 -1.14 4.00 82.00
0.94 -1.16 4.00 81.90
0.93 -1.17 4.00 81.80
0.92 -1.18 4.00 81.70
0.92 -1.19 4.00 81.60
0.91 -1.20 4.00 81.50
0.90 -1.20 4.00 81.40
0.90 -1.20 4.00 81.30
0.90 -1.21 4.00 81.20
0.89 -1.21 4.00 81.10
0.89 -1.21 4.00 81.00
0.89 -1.21 4.00 80.90
0.89 -1.21 4.00 80.80
0.89 -1.21 4.00 80.70
0.89 -1.21 4.00 80.60
0.89 -1.21 5.00 80.50
0.82 -1.23 5.00 80.40
0.75 -1.25 5.00 80.30
0.69 -1.27 5.00 80.20
0.62 -1.28 5.00 80.10
0.55 -1.29 5.00 80.00
0.48 -1.30 5.00 79.90
0.41 -1.31 5.00 79.80
0.35 -1.32 5.00 79.70
0.28 -1.32 5.00 79.60
0.21 -1.32 5.00 79.50
0.14 -1.32 5.00 79.40
0.07 -1.32 5.00 79.30
-0.00 -1.32 5.00 79.20
-0.07 -1.32 5.00 79.10
-0.14 -1.31 5.00 79.00
-0.21 -1.30 5.00 78.90
-0.28 -1.30 5.00 78.80
-0.35 -1.29 5.00 78.70
-0.42 -1.28 5.00 78.60
-0.49 -1.27 5.00 78.50
-0.56 -1.26 5.00 78.40
-0.63 -1.25 5.00 78.30
-0.68 -1.24 5.00 78.20
-0.72 -1.23 5.00 78.10
-0.76 -1.23 5.00 78.00
-0.78 -1.22 5.00 77.90
-0.80 -1.22 5.00 77.80
-0.82 -1.22 5.00 77.70
-0.83 -1.22 5.00 77.60
-0.84 -1.22 5.00 77.50
-0.85 -1.22 5.00 77.40
-0.86 -1.21 5.00 77.30
-0.86 -1.21 5.00 77.20
-0.87 -1.21 5.00 77.10
-0.87 -1.21 5.00 77.00
-0.87 -1.21 5.00 76.90
-0.87 -1.21 5.00 76.80
-0.88 -1.21 5.00 76.70
-0.88 -1.21 5.00 76.60
-0.88 -1.21 6.00 76.50
-0.94 -1.21 6.00 76.40
-1.00 -1.19 6.00 76.30
-1.06 -1.17 6.00 76.20
-1.11 -1.14 6.00 76.10
-1.16 -1.11 6.00 76.00
-1.21 -1.07 6.00 75.90
-1.25 -1.02 6.00 75.80
-1.29 -0.97 6.00 75.70
-1.33 -0.91 6.00 75.60
-1.36 -0.86 6.00 75.50
-1.38 -0.80 6.00 75.40
-1.40 -0.73 6.00 75.30
-1.41 -0.67 6.00 75.20
-1.42 -0.61 6.00 75.10
-1.43 -0.54 6.00 75.00
-1.43 -0.47 6.00 74.90
-1.43 -0.41 6.00 74.80
-1.42 -0.34 6.00 74.70
-1.41 -0.27 6.00 74.60
-1.40 -0.20 6.00 74.50
-1.39 -0.13 6.00 74.40
-1.37 -0.07 6.00 74.30
-1.36 0.00 6.00 74.20
-1.35 0.07 6.00 74.10
-1.34 0.14 6.00 74.00
-1.33 0.20 6.00 73.90
-1.33 0.26 6.00 73.80
-1.34 0.31 6.00 73.70
-1.34 0.35 6.00 73.60
-1.35 0.38 6.00 73.50
-1.36 0.40 6.00 73.40
-1.37 0.42 6.00 73.30
-1.38 0.43 6.00 73.20
-1.39 0.44 6.00 73.10
-1.40 0.44 6.00 73.00
-1.40 0.45 6.00 72.90
-1.41 0.45 6.00 72.80
-1.41 0.46 6.00 72.70
-1.41 0.46 6.00 72.60
-1.42 0.46 6.00 72.50
-1.42 0.46 6.00 72.40
-1.42 0.46 6.00 72.30
-1.42 0.46 6.00 72.20
-1.42 0.46 6.00 72.10
-1.42 0.46 2.00 72.00
-1.36 0.45 2.00 71.90
-1.30 0.44 2.00 71.80
-1.23 0.43 2.00 71.70
-1.17 0.43 2.00 71.60
-1.11 0.44 2.00 71.50
-1.04 0.45 2.00 71.40
-0.98 0.47 2.00 71.30
-0.92 0.50 2.00 71.20
-0.86 0.52 2.00 71.10
-0.80 0.56 2.00 71.00
-0.75 0.59 2.00 70.90
-0.69 0.63 2.00 70.80
-0.64 0.68 2.00 70.70
-0.60 0.72 2.00 70.60
-0.55 0.77 2.00 70.50
-0.51 0.82 2.00 70.40
-0.47 0.88 2.00 70.30
-0.43 0.93 2.00 70.20
-0.39 0.99 2.00 70.10
-0.35 1.05 2.00 70.00
-0.32 1.11 2.00 69.90
-0.28 1.17 2.00 69.80
-0.25 1.23 2.00 69.70
-0.21 1.29 2.00 69.60
-0.18 1.35 2.00 69.50
-0.15 1.39 2.00 69.40
-0.12 1.42 2.00 69.30
-0.10 1.44 2.00 69.20
-0.08 1.45 2.00 69.10
-0.07 1.47 2.00 69.00
-0.05 1.48 2.00 68.90
-0.04 1.48 2.00 68.80
-0.03 1.49 2.00 68.70
-0.03 1.49 2.00 68.60
-0.02 1.49 2.00 68.50
-0.02 1.50 2.00 68.40
-0.01 1.50 2.00 68.30
-0.01 1.50 2.00 68.20
-0.01 1.50 2.00 68.10
-0.01 1.50 2.00 68.00
-0.01 1.50 2.00 67.90
-0.00 1.50 2.00 67.80
-0.00 1.50 2.00 67.70
-0.00 1.50 2.00 67.60
-0.00 1.50 2.00 67.50
-0.00 1.50 2.00 67.40
-0.00 1.50 2.00 67.30
-0.00 1.50 2.00 67.20
-0.00 1.50 2.00 67.10
-0.00 1.50 2.00 67.00
-0.00 1.50 2.00 66.90
-0.00 1.50 2.00 66.80
-0.00 1.50 2.00 66.70
-0.00 1.50 2.00 66.60
-0.00 1.50 2.00 66.50
-0.00 1.50 2.00 66.40
-0.00 1.50 2.00 66.30
-0.00 1.50 2.00 66.20
-0.00 1.50 2.00 66.10
-0.00 1.50 2.00 66.00
-0.00 1.50 2.00 65.90
-0.00 1.50 2.00 65.80
-0.00 1.50 2.00 65.70
-0.00 1.50 2.00 65.60
-0.00 1.50 2.00 65.50
-0.00 1.50 2.00 65.40
-0.00 1.50 2.00 65.30
-0.00 1.50 2.00 65.20
-0.00 1.50 2.00 65.10
-0.00 1.50 2.00 65.00
-0.00 1.50 2.00 64.90
-0.00 1.50 2.00 64.80
-0.00 1.50 2.00 64.70
-0.00 1.50 2.00 64.60
-0.00 1.50 2.00 64.50
-0.00 1.50 2.00 64.40
-0.00 1.50 2.00 64.30
-0.00 1.50 2.00 64.20
-0.00 1.50 2.00 64.10
-0.00 1.50 2.00 64.00
-0.00 1.50 2.00 63.90
-0.00 1.50 2.00 63.80
-0.00 1.50 2.00 63.70
-0.00 1.50 2.00 63.60
-0.00 1.50 2.00 63.50
-0.00 1.50 2.00 63.40
-0.00 1.50 2.00 63.30
-0.00 1.50 2.00 63.20
-0.00 1.50 2.00 63.10
-0.00 1.50 2.00 63.00
-0.00 1.50 2.00 62.90
-0.00 1.50 2.00 62.80
-0.00 1.50 2.00 62.70
-0.00 1.50 2.00 62.60
-0.00 1.50 2.00 62.50
-0.00 1.50 2.00 62.40
-0.00 1.50 2.00 62.30
-0.00 1.50 2.00 62.20
-0.00 1.50 2.00 62.10
-0.00 1.50 2.00 62.00
-0.00 1.50 2.00 61.90
-0.00 1.50 2.00 61.80
-0.00 1.50 2.00 61.70
-0.00 1.50 2.00 61.60
-0.00 1.50 2.00 61.50
-0.00 1.50 2.00 61.40
-0.00 1.50 2.00 61.30
-0.00 1.50 2.00 61.20
-0.00 1.50 2.00 61.10
-0.00 1.50 2.00 61.00
-0.00 1.50 2.00 60.90
-0.00 1.50 2.00 60.80
-0.00 1.50 2.00 60.70
-0.00 1.50 2.00 60.60
-0.00 1.50 2.00 60.50
-0.00 1.50 2.00 60.40
-0.00 1.50 2.00 60.30
-0.00 1.50 2.00 60.20
-0.00 1.50 2.00 60.10
-0.00 1.50 2.00 60.00
-0.00 1.50 2.00 59.90
-0.00 1.50 2.00 59.80
-0.00 1.50 2.00 59.70
-0.00 1.50 2.00 59.60
-0.00 1.50 2.00 59.50
-0.00 1.50 2.00 59.40
-0.00 1.50 2.00 59.30
-0.00 1.50 2.00 59.20
-0.00 1.50 1.00 59.10
-0.06 1.48 1.00 59.00
-0.11 1.46 1.00 58.90
-0.16 1.42 1.00 58.80
-0.21 1.38 1.00 58.70
-0.24 1.33 1.00 58.60
-0.27 1.28 1.00 58.50
-0.30 1.22 1.00 58.40
-0.31 1.16 1.00 58.30
-0.32 1.10 1.00 58.20
-0.33 1.04 1.00 58.10
-0.32 0.97 1.00 58.00
-0.31 0.91 1.00 57.90
-0.29 0.85 1.00 57.80
-0.27 0.79 1.00 57.70
-0.25 0.72 1.00 57.60
-0.22 0.67 1.00 57.50
-0.18 0.61 1.00 57.40
-0.15 0.55 1.00 57.30
-0.11 0.49 1.00 57.20
-0.07 0.43 1.00 57.10
-0.03 0.37 1.00 57.00
-0.00 0.31 1.00 56.90
0.02 0.26 1.00 56.80
0.04 0.20 1.00 56.70
0.05 0.16 1.00 56.60
0.05 0.12 1.00 56.50
0.05 0.10 1.00 56.40
0.05 0.07 1.00 56.30
0.04 0.05 1.00 56.20
0.04 0.04 1.00 56.10
0.03 0.03 1.00 56.60
0.03 0.02 1.00 57.10
0.02 0.02 1.00 57.60
0.02 0.01 1.00 58.10
0.02 0.01 1.00 58.60
0.01 0.01 1.00 59.10
0.01 0.00 1.00 59.60
0.01 0.00 1.00 60.10
0.01 0.00 1.00 60.60
0.01 0.00 1.00 61.10
0.00 0.00 1.00 61.60
0.00 0.00 1.00 62.10
0.00 0.00 1.00 62.60
0.00 0.00 1.00 63.10
0.00 0.00 1.00 63.60
0.00 0.00 1.00 64.10
0.00 0.00 1.00 64.60
0.00 0.00 1.00 65.10
0.00 0.00 1.00 65.60
0.00 0.00 1.00 66.10
0.00 0.00 1.00 66.60
0.00 0.00 1.00 67.10
0.00 0.00 1.00 67.60
0.00 0.00 1.00 68.10
0.00 0.00 3.00 68.60
0.07 0.03 3.00 68.50
0.14 0.06 3.00 68.40
0.20 0.08 3.00 68.30
0.27 0.11 3.00 68.20
0.33 0.13 3.00 68.10
0.40 0.16 3.00 68.00
0.46 0.19 3.00 67.90
0.53 0.21 3.00 67.80
0.60 0.24 3.00 67.70
0.66 0.26 3.00 67.60
0.73 0.28 3.00 67.50
0.79 0.31 3.00 67.40
0.86 0.33 3.00 67.30
0.93 0.35 3.00 67.20
1.00 0.37 3.00 67.10
1.06 0.39 3.00 67.00
1.13 0.41 3.00 66.90
1.19 0.42 3.00 66.80
1.24 0.43 3.00 66.70
1.28 0.44 3.00 66.60
1.31 0.45 3.00 66.50
1.34 0.45 3.00 66.40
1.35 0.46 3.00 66.30
1.37 0.46 3.00 66.20
1.38 0.46 3.00 66.10
1.39 0.46 3.00 66.00
1.40 0.46 3.00 65.90
1.40 0.46 3.00 65.80
1.41 0.46 3.00 65.70
1.41 0.46 3.00 65.60
1.42 0.46 3.00 65.50
1.42 0.46 3.00 65.40
1.42 0.46 3.00 65.30
1.42 0.46 3.00 65.20
1.42 0.46 3.00 65.10
1.42 0.46 3.00 65.00
1.42 0.46 3.00 64.90
1.42 0.46 3.00 64.80
1.42 0.46 3.00 64.70
1.42 0.46 3.00 64.60
1.42 0.46 3.00 64.50
1.42 0.46 3.00 64.40
1.42 0.46 3.00 64.30
1.42 0.46 3.00 64.20
1.42 0.46 3.00 64.10
1.42 0.46 3.00 64.00
1.42 0.46 3.00 63.90
1.42 0.46 3.00 63.80
1.42 0.46 3.00 63.70
1.42 0.46 3.00 63.60
1.42 0.46 3.00 63.50
1.42 0.46 3.00 63.40
1.42 0.46 3.00 63.30
1.42 0.46 3.00 63.20
1.42 0.46 3.00 63.10
1.42 0.46 3.00 63.00
1.42 0.46 3.00 62.90
1.42 0.46 3.00 62.80
1.42 0.46 3.00 62.70
1.42 0.46 3.00 62.60
1.42 0.46 3.00 62.50
1.42 0.46 3.00 62.40
1.42 0.46 3.00 62.30
1.42 0.46 3.00 62.20
1.42 0.46 3.00 62.10
1.42 0.46 3.00 62.00
1.42 0.46 3.00 61.90
1.42 0.46 3.00 61.80
1.42 0.46 3.00 61.70
1.42 0.46 3.00 61.60
1.42 0.46 3.00 61.50
1.42 0.46 3.00 61.40
1.42 0.46 3.00 61.30
1.42 0.46 3.00 61.20
1.42 0.46 3.00 61.10
1.42 0.46 3.00 61.00
1.42 0.46 3.00 60.90
1.42 0.46 3.00 60.80
1.42 0.46 3.00 60.70
1.42 0.46 3.00 60.60
1.42 0.46 3.00 60.50
1.42 0.46 3.00 60.40
1.42 0.46 3.00 60.30
1.42 0.46 3.00 60.20
1.42 0.46 3.00 60.10
1.42 0.46 3.00 60.00
1.42 0.46 3.00 59.90
1.42 0.46 3.00 59.80
1.42 0.46 3.00 59.70
1.42 0.46 3.00 59.60
1.42 0.46 3.00 59.50
1.42 0.46 3.00 59.40
1.42 0.46 3.00 59.30
1.42 0.46 1.00 59.20
1.35 0.46 1.00 59.10
1.29 0.45 1.00 59.00
1.22 0.44 1.00 58.90
1.15 0.43 1.00 58.80
1.08 0.42 1.00 58.70
1.02 0.40 1.00 58.60
0.95 0.38 1.00 58.50
0.89 0.36 1.00 58.40
0.82 0.34 1.00 58.30
0.76 0.31 1.00 58.20
0.69 0.29 1.00 58.10
0.63 0.26 1.00 58.00
0.56 0.23 1.00 57.90
0.50 0.20 1.00 57.80
0.44 0.17 1.00 57.70
0.37 0.14 1.00 57.60
0.31 0.11 1.00 57.50
0.24 0.08 1.00 57.40
0.19 0.06 1.00 57.30
0.15 0.04 1.00 57.20
0.12 0.03 1.00 57.10
0.10 0.02 1.00 57.00
0.08 0.02 1.00 56.90
0.06 0.01 1.00 56.80
0.05 0.01 1.00 57.30
0.04 0.01 1.00 57.80
0.03 0.00 1.00 58.30
0.02 0.00 1.00 58.80
0.02 0.00 1.00 59.30
0.01 0.00 1.00 59.80
0.01 0.00 1.00 60.30
0.01 0.00 1.00 60.80
0.01 0.00 1.00 61.30
0.01 0.00 1.00 61.80
0.00 0.00 1.00 62.30
0.00 0.00 1.00 62.80
0.00 0.00 1.00 63.30
0.00 0.00 1.00 63.80
0.00 0.00 1.00 64.30
0.00 0.00 1.00 64.80
0.00 0.00 1.00 65.30
0.00 0.00 1.00 65.80
0.00 0.00 1.00 66.30
0.00 0.00 1.00 66.80
0.00 0.00 1.00 67.30
0.00 0.00 1.00 67.80
0.00 0.00 1.00 68.30
0.00 0.00 1.00 68.80
0.00 0.00 1.00 69.30
0.00 0.00 1.00 69.80
0.00 0.00 1.00 70.30
0.00 0.00 1.00 70.80
0.00 0.00 1.00 71.30
0.00 0.00 1.00 71.80
0.00 0.00 1.00 72.30
0.00 0.00 1.00 72.80
0.00 0.00 1.00 73.30
0.00 0.00 4.00 73.80
0.07 0.00 4.00 73.70
0.13 -0.00 4.00 73.60
0.19 -0.02 4.00 73.50
0.25 -0.04 4.00 73.40
0.30 -0.07 4.00 73.30
0.36 -0.10 4.00 73.20
0.41 -0.14 4.00 73.10
0.45 -0.19 4.00 73.00
0.49 -0.23 4.00 72.90
0.53 -0.29 4.00 72.80
0.57 -0.34 4.00 72.70
0.60 -0.40 4.00 72.60
0.62 -0.46 4.00 72.50
0.64 -0.53 4.00 72.40
0.66 -0.59 4.00 72.30
0.68 -0.66 4.00 72.20
0.69 -0.72 4.00 72.10
0.70 -0.79 4.00 72.00
0.72 -0.86 4.00 71.90
0.73 -0.93 4.00 71.80
0.74 -1.00 4.00 71.70
0.76 -1.05 4.00 71.60
0.78 -1.09 4.00 71.50
0.79 -1.12 4.00 71.40
0.80 -1.15 4.00 71.30
0.82 -1.16 4.00 71.20
0.83 -1.18 4.00 71.10
0.84 -1.19 4.00 71.00
0.85 -1.19 4.00 70.90
0.85 -1.20 4.00 70.80
0.86 -1.20 4.00 70.70
0.86 -1.21 4.00 70.60
0.87 -1.21 4.00 70.50
0.87 -1.21 4.00 70.40
0.87 -1.21 4.00 70.30
0.87 -1.21 4.00 70.20
0.88 -1.21 4.00 70.10
0.88 -1.21 4.00 70.00
0.88 -1.21 4.00 69.90
0.88 -1.21 4.00 69.80
0.88 -1.21 4.00 69.70
0.88 -1.21 4.00 69.60
0.88 -1.21 4.00 69.50
0.88 -1.21 4.00 69.40
0.88 -1.21 4.00 69.30
0.88 -1.21 5.00 69.20
0.81 -1.19 5.00 69.10
0.74 -1.18 5.00 69.00
0.68 -1.16 5.00 68.90
0.61 -1.15 5.00 68.80
0.54 -1.14 5.00 68.70
0.47 -1.13 5.00 68.60
0.40 -1.12 5.00 68.50
0.33 -1.12 5.00 68.40
0.27 -1.11 5.00 68.30
0.20 -1.11 5.00 68.20
0.13 -1.11 5.00 68.10
0.06 -1.11 5.00 68.00
-0.01 -1.11 5.00 67.90
-0.08 -1.12 5.00 67.80
-0.15 -1.12 5.00 67.70
-0.22 -1.13 5.00 67.60
-0.29 -1.14 5.00 67.50
-0.36 -1.15 5.00 67.40
-0.43 -1.15 5.00 67.30
-0.50 -1.16 5.00 67.20
-0.57 -1.17 5.00 67.10
-0.64 -1.18 5.00 67.00
-0.69 -1.19 5.00 66.90
-0.73 -1.20 5.00 66.80
-0.76 -1.20 5.00 66.70
-0.79 -1.21 5.00 66.60
-0.81 -1.21 5.00 66.50
-0.82 -1.21 5.00 66.40
-0.84 -1.21 5.00 66.30
-0.85 -1.21 5.00 66.20
-0.85 -1.21 5.00 66.10
-0.86 -1.21 5.00 66.00
-0.86 -1.21 5.00 65.90
-0.87 -1.21 5.00 65.80
-0.87 -1.21 5.00 65.70
-0.87 -1.21 5.00 65.60
-0.87 -1.21 5.00 65.50
-0.88 -1.21 5.00 65.40
-0.88 -1.21 5.00 65.30
-0.88 -1.21 5.00 65.20
-0.88 -1.21 5.00 65.10
-0.88 -1.21 5.00 65.00
-0.88 -1.21 5.00 64.90
-0.88 -1.21 5.00 64.80
-0.88 -1.21 5.00 64.70
-0.88 -1.21 5.00 64.60
-0.88 -1.21 5.00 64.50
-0.88 -1.21 5.00 64.40
-0.88 -1.21 5.00 64.30
-0.88 -1.21 5.00 64.20
-0.88 -1.21 5.00 64.10
-0.88 -1.21 5.00 64.00
-0.88 -1.21 5.00 63.90
-0.88 -1.21 5.00 63.80
-0.88 -1.21 5.00 63.70
-0.88 -1.21 5.00 63.60
-0.88 -1.21 5.00 63.50
-0.88 -1.21 5.00 63.40
-0.88 -1.21 5.00 63.30
-0.88 -1.21 5.00 63.20
-0.88 -1.21 5.00 63.10
-0.88 -1.21 5.00 63.00
-0.88 -1.21 5.00 62.90
-0.88 -1.21 5.00 62.80
-0.88 -1.21 5.00 62.70
-0.88 -1.21 1.00 62.60
-0.82 -1.21 1.00 62.50
-0.75 -1.19 1.00 62.40
-0.69 -1.17 1.00 62.30
-0.64 -1.15 1.00 62.20
-0.58 -1.11 1.00 62.10
-0.53 -1.08 1.00 62.00
-0.48 -1.03 1.00 61.90
-0.44 -0.99 1.00 61.80
-0.40 -0.94 1.00 61.70
-0.36 -0.88 1.00 61.60
-0.33 -0.82 1.00 61.50
-0.30 -0.76 1.00 61.40
-0.28 -0.70 1.00 61.30
-0.25 -0.64 1.00 61.20
-0.23 -0.57 1.00 61.10
-0.22 -0.51 1.00 61.00
-0.20 -0.44 1.00 60.90
-0.19 -0.37 1.00 60.80
-0.17 -0.30 1.00 60.70
-0.15 -0.24 1.00 60.60
-0.13 -0.18 1.00 60.50
-0.12 -0.13 1.00 60.40
-0.10 -0.10 1.00 60.30
-0.09 -0.07 1.00 60.20
-0.07 -0.05 1.00 60.10
-0.06 -0.04 1.00 60.00
-0.05 -0.03 1.00 59.90
-0.04 -0.02 1.00 60.40
-0.03 -0.02 1.00 60.90
-0.03 -0.01 1.00 61.40
-0.02 -0.01 1.00 61.90
-0.02 -0.01 1.00 62.40
-0.01 -0.00 1.00 62.90
-0.01 -0.00 1.00 63.40
-0.01 -0.00 1.00 63.90
-0.01 -0.00 1.00 64.40
-0.01 -0.00 1.00 64.90
-0.00 -0.00 1.00 65.40
-0.00 -0.00 5.00 65.90
-0.06 -0.02 5.00 65.80
-0.12 -0.05 5.00 65.70
-0.18 -0.08 5.00 65.60
-0.23 -0.11 5.00 65.50
-0.29 -0.15 5.00 65.40
-0.33 -0.20 5.00 65.30
-0.38 -0.25 5.00 65.20
-0.42 -0.30 5.00 65.10
-0.46 -0.35 5.00 65.00
-0.49 -0.41 5.00 64.90
-0.52 -0.47 5.00 64.80
-0.55 -0.53 5.00 64.70
-0.58 -0.59 5.00 64.60
-0.60 -0.66 5.00 64.50
-0.62 -0.72 5.00 64.40
-0.64 -0.79 5.00 64.30
-0.66 -0.86 5.00 64.20
-0.69 -0.92 5.00 64.10
-0.71 -0.99 5.00 64.00
-0.73 -1.04 5.00 63.90
-0.76 -1.09 5.00 63.80
-0.77 -1.12 5.00 63.70
-0.79 -1.14 5.00 63.60
-0.81 -1.16 5.00 63.50
-0.82 -1.18 5.00 63.40
-0.83 -1.19 5.00 63.30
-0.84 -1.19 5.00 63.20
-0.85 -1.20 5.00 63.10
-0.86 -1.20 5.00 63.00
-0.86 -1.21 5.00 62.90
-0.86 -1.21 5.00 62.80
-0.87 -1.21 5.00 62.70
-0.87 -1.21 5.00 62.60
-0.87 -1.21 5.00 62.50
-0.87 -1.21 5.00 62.40
-0.88 -1.21 5.00 62.30
-0.88 -1.21 5.00 62.20
-0.88 -1.21 5.00 62.10
-0.88 -1.21 5.00 62.00
-0.88 -1.21 5.00 61.90
-0.88 -1.21 5.00 61.80
-0.88 -1.21 5.00 61.70
-0.88 -1.21 5.00 61.60
-0.88 -1.21 5.00 61.50
-0.88 -1.21 5.00 61.40
-0.88 -1.21 5.00 61.30
-0.88 -1.21 5.00 61.20
-0.88 -1.21 5.00 61.10
-0.88 -1.21 5.00 61.00
-0.88 -1.21 5.00 60.90
-0.88 -1.21 5.00 60.80
-0.88 -1.21 5.00 60.70
-0.88 -1.21 5.00 60.60
-0.88 -1.21 5.00 60.50
-0.88 -1.21 5.00 60.40
-0.88 -1.21 5.00 60.30
-0.88 -1.21 5.00 60.20
-0.88 -1.21 5.00 60.10
-0.88 -1.21 5.00 60.00
-0.88 -1.21 5.00 59.90
-0.88 -1.21 5.00 59.80
-0.88 -1.21 5.00 59.70
-0.88 -1.21 5.00 59.60
-0.88 -1.21 5.00 59.50
-0.88 -1.21 5.00 59.40
-0.88 -1.21 5.00 59.30
-0.88 -1.21 5.00 59.20
-0.88 -1.21 5.00 59.10
-0.88 -1.21 5.00 59.00
-0.88 -1.21 5.00 58.90
-0.88 -1.21 5.00 58.80
-0.88 -1.21 5.00 58.70
-0.88 -1.21 5.00 58.60
-0.88 -1.21 5.00 58.50
-0.88 -1.21 5.00 58.40
-0.88 -1.21 5.00 58.30
-0.88 -1.21 5.00 58.20
-0.88 -1.21 5.00 58.10
-0.88 -1.21 5.00 58.00
-0.88 -1.21 5.00 57.90
-0.88 -1.21 5.00 57.80
-0.88 -1.21 5.00 57.70
-0.88 -1.21 5.00 57.60
-0.88 -1.21 5.00 57.50
-0.88 -1.21 5.00 57.40
-0.88 -1.21 5.00 57.30
-0.88 -1.21 5.00 57.20
-0.88 -1.21 5.00 57.10
-0.88 -1.21 5.00 57.00
-0.88 -1.21 5.00 56.90
-0.88 -1.21 5.00 56.80
-0.88 -1.21 5.00 56.70
-0.88 -1.21 5.00 56.60
-0.88 -1.21 5.00 56.50
-0.88 -1.21 5.00 56.40
-0.88 -1.21 5.00 56.30
-0.88 -1.21 5.00 56.20
-0.88 -1.21 5.00 56.10
-0.88 -1.21 5.00 56.00
-0.88 -1.21 5.00 55.90
-0.88 -1.21 5.00 55.80
-0.88 -1.21 5.00 55.70
-0.88 -1.21 5.00 55.60
-0.88 -1.21 5.00 55.50
-0.88 -1.21 5.00 55.40
-0.88 -1.21 5.00 55.30
-0.88 -1.21 5.00 55.20
-0.88 -1.21 5.00 55.10
-0.88 -1.21 5.00 55.00
-0.88 -1.21 5.00 54.90
-0.88 -1.21 5.00 54.80
-0.88 -1.21 5.00 54.70
-0.88 -1.21 5.00 54.60
-0.88 -1.21 5.00 54.50
-0.88 -1.21 5.00 54.40
-0.88 -1.21 1.00 54.30
-0.82 -1.19 1.00 54.20
-0.76 -1.17 1.00 54.10
-0.70 -1.14 1.00 54.00
-0.65 -1.11 1.00 53.90
-0.59 -1.07 1.00 53.80
-0.55 -1.02 1.00 53.70
-0.50 -0.97 1.00 53.60
-0.46 -0.92 1.00 53.50
-0.42 -0.87 1.00 53.40
-0.39 -0.81 1.00 53.30
-0.36 -0.75 1.00 53.20
-0.33 -0.69 1.00 53.10
-0.30 -0.63 1.00 53.00
-0.28 -0.56 1.00 52.90
-0.26 -0.50 1.00 52.80
-0.24 -0.43 1.00 52.70
-0.22 -0.36 1.00 52.60
-0.19 -0.30 1.00 52.50
-0.17 -0.23 1.00 52.40
-0.15 -0.18 1.00 52.30
-0.13 -0.13 1.00 52.20
-0.11 -0.10 1.00 52.10
-0.09 -0.07 1.00 52.00
-0.07 -0.05 1.00 51.90
-0.06 -0.04 1.00 51.80
-0.05 -0.03 1.00 51.70
-0.04 -0.02 1.00 52.20
-0.03 -0.01 1.00 52.70
-0.03 -0.01 1.00 53.20
-0.02 -0.01 1.00 53.70
-0.02 -0.01 1.00 54.20
-0.01 -0.00 1.00 54.70
-0.01 -0.00 1.00 55.20
-0.01 -0.00 1.00 55.70
-0.01 -0.00 1.00 56.20
